student_id,topic_id,mean hesitation,std hesitation,mean conf,std conf,grammar point,words,unique word (%),% rare words,have transcript,IELTS speaking score,,
109,5,0.183003103,0.3702925456,0.9601029338,0.1131135151,99,267,50,16,,65,,
109,4,0.1710706677,0.3547638252,0.964155675,0.114389113,100,278,46,16,,65,,
109,2,0.2301998692,0.4028422473,0.9587481106,0.114397356,99,241,49,12,,65,,
109,18,0.2461737106,0.4539174469,0.9533453358,0.1245596892,99,273,42,12,,65,,
109,18,0.1913778986,0.3785130063,0.9682626065,0.1037780229,99,248,52,9,,65,,
109,5,0.2600624052,0.5128803465,0.9579008368,0.1092743926,99,346,47,23,,65,,
109,2,0.2211810039,0.3909441554,0.9531289845,0.12615185,100,202,55,16,,65,,
109,16,0.1966532641,0.3537684095,0.9552359009,0.1196194125,99,228,48,19,,65,,
109,16,0.2049007366,0.3867030959,0.9538176976,0.1182253807,100,453,38,14,,65,,
109,2,0.1933916934,0.3416408559,0.9626691018,0.1151215825,90,598,39,23,,65,,
109,2,0.2148177439,0.3723777921,0.9689440648,0.1034114151,99,239,55,21,,65,,
109,1,0.2673870516,0.4352163723,0.9738930981,0.0924147629,99,211,51,11,,65,,
109,1,0.204065875,0.4302057339,0.9652707236,0.1055707399,99,315,46,22,,65,,
109,2,0.4909981364,0.2436823684,0.9597385202,0.1171048912,99,281,52,22,,65,,
109,7,0.1883896856,0.3916166008,0.9700447622,0.09620382818,100,346,40,15,,65,,
109,20,0.1698354464,0.3260831401,0.9777213787,0.08356559545,76,189,50,16,,65,,
109,20,0.1834858191,0.3624548514,0.9547745876,0.1191363684,99,325,43,16,,65,,
110,14,1.635280329,1.754963446,0.6996014727,0.2550815689,99,514,38,19,,55,,
110,4,1.198271851,1.130399591,0.6658041823,0.2512245963,99,328,42,22,,55,,
110,18,0.8334461958,1.14486551,0.7441735,0.2361092842,64,222,44,9,,55,,
110,18,1.276131222,1.332421787,0.739684116,0.2387411401,99,216,50,19,,55,,
110,18,1.030825829,1.162186628,0.7584685308,0.2516512108,69,172,51,18,,55,,
110,2,0.1632866939,0.3057171862,0.9536607014,0.119780571,100,501,43,20,,55,,
110,16,1.162720067,1.222382807,0.6941343675,0.2421217226,98,537,36,21,,55,,
110,2,1.372531396,1.50796392,0.6942491433,0.2515941158,100,518,35,19,,55,,
110,1,0.1585764101,0.3200016167,0.9548850542,0.1193653716,100,510,37,12,,55,,
110,6,0.1011299167,0.1810907265,0.9179435083,0.1652317093,99,102,64,11,,55,,
110,17,0.1463858524,0.29212361,0.9536822343,0.1217085435,99,809,30,15,,55,,
124,18,0.3648795463,0.1734594069,0.9526368425,0.1202488006,86,125,60,16,,55,,
124,5,0.1713028947,0.3091236192,0.9648344555,0.0913051526,69,163,61,23,,55,,
124,13,0.1181405495,0.2523759415,0.9666427143,0.1023431926,76,92,62,19,,55,,
124,10,0.2258579702,0.2258579702,0.918845568,0.1619574419,43,118,58,17,,55,,
127,7,0.137547,0.3779025231,0.9661307733,0.09293041984,95,169,63,18,,,,
127,7,0.216296828,0.4873150003,0.951332943,0.1208899267,87,57,75,16,,,,
127,7,0.1647513028,0.2633030754,0.9183092877,0.1653093202,92,121,69,20,,,,
129,1,2.056546284,1.99538151,0.7106175,0.2173693067,,,,,,55,,
129,3,1.810467151,1.785429678,0.6518686702,0.2414897532,,,,,,55,,
129,7,2.74980809,3.36032606,0.6766251471,0.2180913431,,,,,,55,,
130,7,0.1126807133,0.2429452729,0.9574005562,0.1162470214,100,723,36,24,,60,,
130,11,0.0879398736,0.2615685144,0.9475222213,0.1365574665,100,403,51,19,,60,,
130,3,0.1067167623,0.2669367035,0.9546947688,0.1183521148,98,237,57,21,,60,,
130,16,0.1371395576,0.330844498,0.95409,0.1207864995,92,337,53,15,,60,,
130,5,0.1127967442,0.2567158631,0.9562341792,0.1138913706,99,453,49,20,,60,,
130,13,0.1092174627,0.2531677825,0.9542246484,0.1234042799,83,398,48,17,,60,,
131,11,0.1587326066,0.3281697889,0.931866379,0.147826137,99,248,58,17,,55,,
131,14,0.1044136667,0.2790829413,0.9411805414,0.1327893174,89,128,68,26,,55,,
132,7,0.2829569833,0.602565013,0.9779299067,0.08666667157,97,285,51,23,,65,,
132,7,0.2115511237,0.4228759886,0.9646296364,0.1113086339,56,164,58,22,,65,,
132,1,0.2040342737,0.4193411333,0.9793957457,0.08417527471,100,545,44,24,,65,,
132,7,0.2326612268,0.4908874299,0.9511784256,0.1283972341,96,152,64,13,,65,,
132,16,0.1472959784,0.2871515707,0.965541129,0.1119779606,82,147,66,18,,65,,
132,6,0.1893942291,0.3927598261,0.98211795,0.07649735673,76,87,60,13,,65,,
132,6,0.1826243824,0.3628100818,0.9682523285,0.1104096371,91,158,54,19,,65,,
132,16,0.1754663356,0.3445159133,0.9533524992,0.1283313322,100,501,54,34,,65,,
132,16,0.1495903523,0.3216000443,0.9614901135,0.1138339653,95,356,55,28,,65,,
133,7,0.1738050605,0.5546376601,0.9720510925,0.09643327609,98,716,40,21,,65,,
134,9,0.220426936,0.3964068975,0.9606279422,0.1162488378,56,160,54,18,,55,,
134,10,0.193784,0.3933387596,0.9565394,0.117464241,83,198,50,16,,55,,
134,3,0.1399206714,0.3460734997,0.9441185592,0.1323980575,,,,,,55,too short,
150,11,1.05723306,0.9495712839,0.7215665119,0.2575605003,87,109,68,22,,55,,
153,1,0.1199804675,0.3425859341,0.9438169402,0.140690098,98,517,51,23,,70,,
154,3,0.1461088795,0.2947155994,0.9325443273,0.1467096354,100,276,60,19,,65,,
154,5,0.2452541101,1.03067451,0.959191,0.1172493045,99,259,63,26,,65,,
154,6,0.2702184515,0.915144792,0.9672226161,0.1090723824,100,567,39,18,,65,,
154,7,0.1789480614,0.5388952667,0.960583485,0.1157266091,84,524,51,25,,65,,
156,1,0.1189586948,0.2279865214,0.9401203812,0.1395817897,100,438,46,17,,55,,
156,3,0.1107296983,0.2232342389,0.9239571238,0.1597787126,99,350,50,22,,55,,
156,8,0.102146339,0.2065184927,0.9420921411,0.1361262693,93,362,53,19,,55,,
156,20,0.1004056588,0.2199152371,0.9365539778,0.1376434897,100,666,43,21,,55,,
156,13,0.1200064133,0.2301964366,0.9380979491,0.1453879354,99,319,51,20,,55,,
156,2,0.09780316585,0.2423403056,0.9518771509,0.1299828494,100,417,48,17,,55,,
156,2,0.1266323427,0.2852315473,0.9441120946,0.1308726917,95,351,48,20,,55,,
156,14,0.09187094692,0.213406765,0.9486643581,0.1225131424,100,414,51,17,,55,,
156,15,0.1191740393,0.263066034,0.9331718873,0.15035731,99,298,55,18,,55,,
157,14,0.06748040719,0.1878642213,0.9579153274,0.1134977534,73,173,68,15,,55,,
158,11,0.08110200997,0.168525559,0.9227951066,0.1606058251,100,845,45,22,,50,,
159,1,0.1637285714,0.3895883877,0.9263228346,0.1487562974,95,33,76,16,,50,,
159,1,0.2069345241,0.4078094256,0.8969519309,0.1858522669,77,76,66,4,,50,,
159,1,0.1667691702,0.3841193705,0.9156660169,0.1629666484,82,61,85,12,,50,,
160,2,0.1182856571,0.2313449968,0.9607681944,0.1289759191,99,248,44,7,,60,,
160,2,0.1462348187,0.3351637687,0.9653595058,0.1070228144,52,147,59,17,,60,,
160,2,0.1859158606,0.3598963018,0.9619394792,0.1070850686,,,,,,60,too short,
161,1,0.1117465716,0.2721620705,0.9457615822,0.1360264476,100,561,47,24,,60,,
161,3,0.1165445507,0.2799586969,0.9655283698,0.1027497303,99,472,51,18,,60,,
161,13,0.1113622556,0.3299396919,0.9623930803,0.1116098522,99,331,61,23,,60,,
163,01,0.1090576435,0.3205602048,0.9539200077,0.1248188868,81,168,72,27,,60,,
163,12,0.08979970977,0.2470972689,0.9505362665,0.1260331529,80,128,74,22,,60,,
163,16,0.07905808704,0.2041319035,0.9482657098,0.1298721424,88,142,68,15,,60,,
164,16,0.2145435872,0.4764688282,0.9711261569,0.09241344003,100,405,48,13,,55,,
164,13(3),0.2508696095,0.5117309799,0.8884665377,0.1848848025,,,,,,55,CANNOT extract full text of audio,
164,13(2),0.2325650777,0.37944414,0.9078853093,0.1717767153,,,,,,55,CANNOT extract full text of audio,
164,13(1),0.1358448712,0.2459831435,0.9366415188,0.1481748549,,,,,,55,CANNOT extract full text of audio,
164,12(2),0.1916959397,0.4480041473,0.9173770598,0.1675602285,70,101,68,19,,55,,
164,14(2),0.1921548448,0.3606050636,0.9717405593,0.08529034066,62,68,75,12,,55,,
164,14(1),0.2454014026,0.5250947006,0.952578641,0.1239923898,81,66,77,6,,55,,
164,12(1),0.1291713864,0.2721446667,0.9397632222,0.1617567999,86,43,86,14,,55,,
164,01(2),0.1586540043,0.3654014167,0.9426232553,0.142186581,89,232,66,15,,55,,
164,01,0.1422588592,0.2937046091,0.9288089649,0.1431873607,98,241,55,20,,55,,
165,14(4),0.1803539504,0.4235706229,0.954210669,0.1263356751,51,126,62,26,,55,,
165,14(3),0.1585669432,0.3301774066,0.9458009391,0.1262129746,74,177,55,19,,55,,
165,14(1),0.1982759102,0.4204368647,0.9669006504,0.10115299,97,225,56,11,,55,,
165,14(2),0.1601540384,0.3477629204,0.9466006053,0.1312595309,100,388,47,20,,55,,
165,13,0.1676058457,0.3942694342,0.9644589894,0.09878676422,84,83,69,19,,55,,
165,13(2),0.185774368,0.3559982343,0.9686627716,0.09986533748,77,142,61,17,,55,,
166,12,0.0798151196,0.2062799179,0.9516210522,0.1277562387,95,567,50,18,,60,,
166,14(1),0.1291980933,0.2331371367,0.9483974172,0.1327295981,82,148,57,10,,60,,
166,14(2),0.1163853598,0.2241071077,0.9521998372,0.1287425559,95,198,51,8,,60,,
166,14(3),0.09439752404,0.1729625998,0.9268006029,0.1474465669,70,72,68,8,,60,,
166,14(3)(1),0.1482392837,0.2882258149,0.9665558241,0.09331691688,78,186,47,10,,60,,
167,05(2),0.1298787483,0.2961848186,0.97160225,0.1002970527,72,114,68,26,,65,,
167,07,0.594777185,0.770931967,0.798227366,0.2235592124,99,364,55,24,,65,,
167,18(1),0.9761303046,1.090822732,0.7196869596,0.2560421883,99,249,50,20,,65,,
167,18(2),0.7272562308,0.8997881362,0.7716039299,0.2234456778,88,168,51,16,,65,,
167,16,0.7341415283,0.7336764017,0.7827047559,0.2365178983,95,262,49,19,,65,,
167,12(1),0.9542332131,0.9966804881,0.7182611613,0.2602790181,82,78,76,20,,65,,
167,12(2),0.6981597368,0.8286959831,0.771950974,0.2093684623,57,94,69,15,,65,,
167,12(3),0.7816289359,0.8282444821,0.7979500886,0.2312615189,75,81,64,15,,65,,
167,05,0.8584760254,1.044799753,0.7829002773,0.2258811539,51,111,67,20,,65,,
169,14,1.058991338,1.141813128,0.7274121279,0.2402049732,96,584,44,16,,55,,
169,01,0.8352402195,0.9214074005,0.7285892644,0.2369698552,95,306,48,21,,55,,
169,16,0.9273061696,0.9018197233,0.7498812965,0.2540560685,100,488,46,21,,55,,
169,06,0.9572980932,1.057911668,0.7481495021,0.2464275959,99,404,47,17,,55,,
169,16(1),0.889687429,0.9404994968,0.7307105754,0.2470453078,100,393,49,17,,55,,
169,13,0.8129670701,0.7700603545,0.7810747089,0.2470241413,98,263,50,25,,55,,
169,14(1),1.459889983,1.344076915,0.6851452572,0.2480061392,100,478,43,18,,55,,
169,10,0.976619493,0.9632428159,0.7392322849,0.2421813752,89,459,44,22,,55,,
170,02,0.1315152146,0.2658420213,0.9473971139,0.1397612977,82,145,62,18,,55,,
170,03,0.1381601133,0.3046356938,0.9292190109,0.1475268189,98,201,53,13,,55,,
170,06,0.1344499452,0.2864512425,0.9485442963,0.1262117857,97,423,44,18,,55,,
170,09,0.1187004081,0.2236658498,0.9429902667,0.1398854393,86,148,73,22,,55,,
170,10,0.1084674305,0.2159077519,0.9493435137,0.1288630024,98,250,53,22,,55,,
170,12,0.1641118532,0.2800979645,0.9505537898,0.1312850969,100,677,37,24,,55,,
170,14,0.1567880974,0.3196819546,0.9552927725,0.1193531599,100,568,48,23,,55,,
170,14(1),0.1693599843,0.3869067521,0.9443576529,0.138082483,98,478,48,24,,55,,
170,14(2),0.1022396278,0.2212216502,0.9359967179,0.1449077096,85,397,55,21,,55,,
170,16,0.1878839972,0.3691904099,0.9474460806,0.132346231,99,562,43,19,,55,,
170,18,0.1543569002,0.3122757901,0.933187717,0.1452771296,90,413,53,25,,55,,
171,05,0.06817214729,0.1486286368,0.9415243538,0.1342357303,84,137,69,23,,65,,
171,05(1),0.09555811538,0.1984422468,0.9570118046,0.1229092118,98,236,57,21,,65,,
171,06,0.07979347807,0.2034469165,0.9548525764,0.1212377799,98,285,57,16,,65,,
171,06(1),0.1342357303,0.311986998,0.9293310593,0.1499685614,98,201,65,18,,65,,
171,06(2),0.1325023007,0.3957364436,0.9484812648,0.1229686978,99,296,55,20,,65,,
171,06(3),0.1031267277,0.2481958813,0.9584358645,0.1156973361,68,59,86,14,,65,,
171,06(4),0.096796875,0.1977548534,0.9522919147,0.1348604619,85,98,68,15,,65,,
171,06(5),0.09978387273,0.2036277229,0.9489710361,0.1232805009,96,120,73,24,,65,,
171,06(6),0.09143731325,0.1858531661,0.9598598452,0.09198293895,78,78,79,18,,65,,
171,12,0.1311254799,0.3727271649,0.9633982807,0.1100258924,99,278,56,23,,65,,
171,12(1),0.1417987934,0.3909702555,0.9541309847,0.1218272299,97,359,53,21,,65,,
171,13,0.0866956943,0.1788172791,0.9684603299,0.09595246481,96,186,59,22,,65,,
171,13(1),0.1024880402,0.2947691425,0.955178124,0.1220581857,99,244,51,14,,65,,
171,13(2),0.07400519192,0.1526572818,0.9588891,0.1131645736,86,117,70,11,,65,,
171,14,0.07702773841,0.2288119562,0.950574703,0.1312038587,83,288,49,14,,65,,
171,16,0.08584068528,0.1828336762,0.941933702,0.1448556799,44,170,61,21,,65,,
171,16(1),0.12693325,0.311986998,0.9293310593,0.1499685614,98,253,57,21,,65,,
172,01,0.09047156849,0.2758847575,0.9756494626,0.09825094881,,,,,,65,too short,
172,01(1),0.1204895048,0.2619799765,0.9609720755,0.1053633201,,,,,,65,too short,
172,04,0.07136135185,0.1578146384,0.9775327455,0.0748280505,,,,,,65,too short,
172,05,0.1153817358,0.2914179497,0.9530196338,0.1242483719,,,,,,65,too short,
172,05(1),0.1251538852,0.4111777763,0.9824979238,0.07399801133,,,,,,65,too short,
172,10,0.06672321053,0.1733653172,0.9847447414,0.05930583316,,,,,,65,,
172,11,0.04233994231,0.1214308062,0.9419541887,0.1530327419,,,,,,65,,
172,12,0.1037828212,0.3483134673,0.9659829833,0.1046973317,,,,,,65,,
172,12(1),0.1002358214,0.2762221575,0.979131305,0.07745737815,,,,,,65,,
172,12(2),0.09110967935,0.2393822829,0.9677400108,0.107551116,,,,,,65,,
172,12(3),0.1359046936,0.4249801431,0.958923572,0.1129668293,,,,,,65,,
172,13,0.10867725,0.2878013692,0.9925888902,0.0449738623,,,,,,65,,
172,14,0.05361702128,0.1390249513,0.978015625,0.07361634868,,,,,,65,,
172,16,0.09640776404,0.2423574711,0.9640334749,0.1040177247,,,,,,65,,
172,16(1),0.07359527426,0.2423303915,0.9664910168,0.109647364,,,,,,65,,
172,17,0.047478,0.1268389139,0.9709497907,0.1045312623,,,,,,65,,
172,19,0.1294481905,0.4986114027,0.9765173964,0.09691783797,,,,,,,,
173,03,0.862495131,0.9215973901,0.745527087,0.2411603828,98,318,54,21,,55,,
173,03(1),0.6175726289,0.7553164309,0.794698976,0.225115279,98,319,57,22,,55,,
173,05,0.8157407664,0.9626411486,0.7739395016,0.2300965213,97,318,56,29,,55,,
173,06,0.8599218975,1.031365226,0.7475760704,0.2293652079,99,306,58,16,,55,,
173,06(1),0.9340044417,1.111972591,0.7373501723,0.2299481055,100,518,49,22,,55,,
173,07,0.9039696837,1.062363071,0.7237001578,0.2401556058,100,387,55,19,,55,,
173,09,1.3563325,1.351595193,0.7172381787,0.2384918514,99,305,61,26,,55,,
173,10,1.13440632,1.23885251,0.7108293154,0.2517890839,100,555,50,28,,55,,
173,10(1),0.9900830444,1.086769717,0.7206738895,0.2259538292,98,232,60,24,,55,,
173,12,0.6448595696,0.7903447241,0.7638950747,0.2393773534,99,534,45,22,,55,,
173,13,1.13440632,1.23885251,0.7108293154,0.2517890839,91,276,60,22,,55,,
173,14,0.9475057226,0.9418258542,0.7503277756,0.234688329,,,,,,55,,
173,14(1),0.8788010468,1.005482025,0.759968356,0.2298292139,100,563,51,22,,55,,
173,16,0.7351604903,0.8821003803,0.7631553181,0.2329300818,97,474,48,18,,55,,
173,16(1),0.7860079615,0.8639292003,0.7620238875,0.2262460435,98,422,56,26,,55,,
173,17,0.8487010472,1.098080907,0.7634419484,0.2225481822,99,258,61,26,,55,,
173,20,0.703061681,0.9249451842,0.7952975633,0.2269354131,99,471,50,23,,55,,
174,01,0.1856798462,0.3730106498,0.9653097879,0.104957572,100,362,50,21,,60,,
174,05,0.1852171536,0.3700853481,0.9485987069,0.1303203339,70,357,52,22,,60,,
174,06,0.1438522371,0.2914558855,0.9644323163,0.1056877438,,,,,,60,,
174,06(1),0.1634326155,0.3586031561,0.9626724419,0.116050933,100,417,54,19,,60,,
174,06(2),0.2219274762,0.40630227,0.9555553649,0.1282623863,80,177,54,7,,60,,
174,07,0.239666038,0.4265769178,0.93965695,0.1507033705,,,,,,60,,
174,10,0.1909964059,0.3809048472,0.9560856561,0.1182274837,100,354,54,23,,60,,
174,10(1),0.2014953471,0.4182889559,0.9481685937,0.1395694841,50,193,58,15,,60,,
174,11,0.2607885753,0.3975284938,0.9479425541,0.1300975846,,,,,,60,,
174,11(1),0.1798176804,0.3094175994,0.957535398,0.1235273537,,,,,,60,,
174,12,0.149605175,0.306992311,0.9602966399,0.1099220732,,,,,,60,,
174,13,0.1196646132,0.2179112362,0.9716070374,0.09317636972,,,,,,60,,
174,14,0.1594661515,0.319542861,0.9695292687,0.1025619275,,,,,,60,,
174,14(1),0.1782625745,0.2719503231,0.9492526479,0.1232318402,,,,,,60,,
174,15,0.1786135057,0.3620334327,0.9633952385,0.1140723081,99,268,57,29,,60,,
174,16,0.1718106969,0.3607504976,0.9576932376,0.1254571142,95,392,49,20,,60,,
174,17,0.1673896897,0.2811696207,0.9733472955,0.09422040385,,,,,,60,,
174,18,0.1808829896,0.2719076534,0.9550787629,0.1261073375,,,,,,60,,
174,18(1),0.1821789493,0.3760637668,0.9570685133,0.1200393671,89,309,51,18,,60,,
174,20,0.1296774194,0.2542185452,0.9633639787,0.1199840527,,,,,,60,,
175,01,0.1847063454,0.3868657291,0.9627066565,0.1081626763,97,669,41,18,,60,,
175,02,0.2287204537,0.4189783086,0.934415181,0.1426098569,,,,,,60,,
175,03,0.1826081573,0.3808082687,0.954978787,0.1167970571,97,579,35,16,,60,,
175,05,0.2528659315,0.4092697193,0.930524992,0.1463255732,91,212,50,28,,60,,
175,05(1),0.2336235983,0.4260886407,0.9283425887,0.1499156679,83,371,49,20,,60,,
175,06,0.1824828833,0.3696660828,0.9559253082,0.1244669531,98,275,43,11,,60,,
175,07,0.1865280773,0.3604285824,0.9549998585,0.1245329833,100,405,44,22,,60,,
175,10,0.2172040975,0.4080151145,0.9344214424,0.1479211989,,,,,,60,,
175,10(1),0.1136066889,0.3042328875,0.9558700217,0.1132202967,,,,,,60,,
175,10(2),0.1528635139,0.4216972027,0.952347137,0.121143685,,,,,,60,,
175,10(3),0.1430547256,0.3093826875,0.9512259939,0.1312313198,,,,,,60,,
175,10(4),0.1365543519,0.2730322111,0.966504262,0.09869586562,,,,,,60,,
175,12,0.1749559391,0.3761688592,0.9620511505,0.1100438563,99,298,36,18,,60,,
175,13,0.2244178101,0.413329203,0.9434752355,0.1341760999,96,234,48,19,,60,,
175,13(1),0.2897580555,0.5704599949,0.9352107997,0.1408496687,100,491,40,18,,60,,
175,14,0.1941093728,0.3754410462,0.963872487,0.1052903142,94,319,46,18,,60,,
175,14(1),,,,,,,,,,60,,
175,14(2),,,,,,,,,,60,,
175,14(3),,,,,,,,,,60,,
175,14(4),,,,,,,,,,60,,
175,14(5),,,,,,,,,,60,,
175,14(6),,,,,,,,,,60,,
175,16,0.1602364259,0.3206894651,0.9582606277,0.1159492399,99,254,48,15,,60,,
175,16(1),0.2264850568,0.4739914321,0.9411586261,0.1411414067,85,302,44,22,,60,,
176,05,0.260845381,0.442723691,0.9550372485,0.1304179284,,,,,,,,
176,05(1),0.2684161239,0.4067386532,0.9597442863,0.1098059731,,,,,,,,
176,06,0.2477037059,0.4219464318,0.9625757442,0.1063901193,,,,,,,,
176,06(1),0.3957704915,0.6128475201,0.9372084833,0.1687012992,,,,,,,,
176,06(2),0.2035956758,0.3633454227,0.971308235,0.1035012594,,,,,,,,
176,06(3),0.2624440905,0.5371368897,0.9722380738,0.08304027299,,,,,,,,
176,07,0.2741518966,0.4775476128,0.9592430822,0.109276338,,,,,,,,
176,09,0.09692157317,0.1939308267,0.9442430482,0.9442430482,,,,,,,,
176,11,0.2344167832,0.4872884445,0.9660931057,0.1144006733,,,,,,,,
176,12,0.07793031022,0.1780680689,0.9659556145,0.1066526386,,,,,,,,
176,12(1),0.09852079327,0.2052083099,0.9774928278,0.07436311553,,,,,,,,
176,13,0.2947188347,0.4887677489,0.9691119426,0.09823410016,,,,,,,,
176,13(1),0.1505130758,0.2859689812,0.9674443015,0.1004326451,,,,,,,,
176,13(2),0.1837926604,0.2993094847,0.922773,0.1597504119,,,,,,,,
176,14,0.08354225,0.2024671241,0.9838798632,0.05931149773,,,,,,,,
176,14(1),0.0965008,0.2359150134,0.9757358007,0.08751380277,,,,,,,,
176,14(2),0.05505703774,0.1410256418,0.991430463,0.04138451986,,,,,,,,
176,16,0.04953050909,0.1220954239,0.9767062349,0.08832254811,,,,,,,,
176,16(1),0.07464378922,0.1767754231,0.9695270341,0.1116570249,,,,,,,,
176,17,0.123926789,0.243551249,0.9660893,0.09768954481,,,,,,,,
176,19,0.2726556042,0.3723726119,0.9881693265,0.05854391482,,,,,,,,
176,20,0.1437240455,0.2890929915,0.9597479403,0.1181448628,,,,,,,,
176,20(1),0.115229725,0.1993569164,0.982918878,0.07779854963,,,,,,,,
176,20(2),0.1716264462,0.3241610581,0.9753360152,0.100411906,,,,,,,,
176,20(3),0.1639908314,0.2858530795,0.967373763,0.1124544311,,,,,,,,
177,04,0.09216831111,0.2077758193,0.9463863043,0.1295774756,100,486,50,24,,60,,
177,05,0.09736243257,0.2019868188,0.9486103054,0.1325904127,100,432,54,22,,60,,
177,06,0.0942201246,0.2647594346,0.9457851373,0.1338287927,100,473,51,21,,60,,
177,07,0.09317752,0.1986838475,0.9590411765,0.1325638613,,,,,,60,,
177,07(1),0.1222438043,0.251527268,0.9836875745,0.0664498644,,,,,,60,,
177,07(2),0.06895034,0.1447376752,0.9450011176,0.1378377925,,,,,,60,,
177,10,0.08505412894,0.2067497901,0.9493494389,0.1285428093,98,651,49,22,,60,,
177,11,0.07129774545,0.1698949384,0.9660654107,0.08697207784,100,450,54,27,,60,,
177,11(1),0.05729706897,0.1264163925,0.9510754407,0.1258123134,,,,,,60,,
177,12,0.1014712523,0.2343804506,0.9432010922,0.1394407406,98,607,50,23,,60,,
177,14,0.08097819118,0.1583903774,0.9517917101,0.1093420949,94,228,56,17,,60,,
177,14(1),0.09684055065,0.2313987411,0.9433938418,0.1358635017,100,553,51,20,,60,,
177,16,0.1071395675,0.2465212753,0.9359324623,0.1380407543,99,244,61,23,,60,,
177,18,0.07573163964,0.1716757967,0.9527407232,0.1266096135,,,,,,60,,
177,18(1),0.08867388889,0.1976981825,0.9630442466,0.117871148,,,,,,60,,
177,18(2),0.08745631915,0.1630961063,0.9404562917,0.1384056418,,,,,,60,,
177,18(3),0.1214289811,0.223493462,0.9508237037,0.1312976039,,,,,,60,,
178,05,0.09982721675,0.2361090738,0.9668110311,0.107073292,100,500,52,28,,60,,
178,06,0.06300484348,0.1736893791,0.9720333844,0.1016532425,100,309,50,14,,60,,
178,10,0.1522091728,0.2764026752,0.9708882386,0.1023159415,100,809,33,24,,60,,
178,10(1),0.1333725171,0.262234804,0.9628395602,0.1184429566,,,,,,60,,
178,11,0.06450323704,0.1677110588,0.9757428207,0.08930694473,,,,,,60,,
178,12,0.0904141322,0.2158736202,0.9708548447,0.09404602571,96,377,51,18,,60,,
178,12(1),0.1046957012,0.2466003951,0.9651659491,0.115122522,100,536,49,18,,60,,
178,14,0.05165296875,0.1701325403,0.9734949378,0.09579143728,,,,,,60,,
178,14(1),0.1319158628,0.276424913,0.9730867734,0.08754750454,67,235,51,14,,60,,
178,16,0.07481003681,0.1842130037,0.9685372,0.1056896759,100,363,55,21,,60,,
178,18,0.146507133,0.2982781349,0.9748468121,0.08830802611,100,811,36,23,,60,,
178,20,0.151897083,0.2761366871,0.9749591736,0.09478432403,99,799,36,22,,60,,
