student_id,topic_id,mean hesitation,std hesitation,mean conf,std conf,grammar point,words,unique word (%),% rare words,have transcript,IELTS speaking score,,
179,01,0.1950097188,0.3949879052,0.9453717879,0.1490807769,,,,,,,,
179,01(1),,,,,,,,,,,,
179,01(2),,,,,,,,,,,,
179,02,,,,,,,,,,,,
179,02(1),,,,,,,,,,,,
179,02(2),,,,,,,,,,,,
179,02(3),,,,,,,,,,,,
179,06,,,,,,,,,,,,
179,07,0.03029292308,0.05971059748,0.9672465,0.1225523752,,,,,,,,
179,07(1),,,,,,,,,,,,
179,07(2),0.1112727273,0.2645545141,0.98193775,0.08671186714,,,,,,,,
179,07(3),,,,,,,,,,,,
179,07(4),,,,,,,,,,,,
179,10,,,,,,,,,,,,
179,11,0.1399094762,0.3262879612,0.9170385,0.1784121708,,,,,,,,
179,11(1),,,,,,,,,,,,
179,13,0.1515014727,0.2695205977,0.989915,0.04353753633,,,,,,,,
179,13(1),,,,,,,,,,,,
179,13(2),,,,,,,,,,,,
179,13(3),,,,,,,,,,,,
179,13(4),,,,,,,,,,,,
179,13(5),,,,,,,,,,,,
179,13(6),,,,,,,,,,,,
179,14,0.1102303,0.2429233385,0.9117160968,0.1892708448,,,,,,,,
179,14(1),0.1219806977,0.241063323,0.9382827955,0.1417530844,,,,,,,,
179,14(2),,,,,,,,,,,,
179,16,0.21177458,0.3860874843,0.9447320196,0.1349082029,,,,,,,,
179,16(1),,,,,,,,,,,,
179,16(2),,,,,,,,,,,,
179,16(3),,,,,,,,,,,,
179,16(4),,,,,,,,,,,,
179,16(5),,,,,,,,,,,,
179,18,0.04166666667,0.1055099661,0.9779933684,0.09592468314,,,,,,,,
179,18(1),0.1265853659,0.2449654032,0.9698594048,0.09690839854,,,,,,,,
179,20,,,,,,,,,,,,
179,20(1),,,,,,,,,,,,
179,20(2),,,,,,,,,,,,
179,20(3),,,,,,,,,,,,
179,20(4),,,,,,,,,,,,
179,20(5),,,,,,,,,,,,
179,20(6),,,,,,,,,,,,
179,03,,,,,,,,,,,,
179,03(1),,,,,,,,,,,,
180,05,0.1841482617,0.4187667715,0.936392468,0.1468175588,,,,,,,,
180,06,0.1725370032,0.3952119206,0.944775793,0.1355587829,,,,,,,,
180,12,0.1314550872,0.2750448567,0.9612178928,0.1086999119,,,,,,,,
180,16,0.1685353772,0.3667556815,0.9515149455,0.121675649,,,,,,,,
180,18,0.168933873,0.3747461386,0.9372060765,0.1443505394,,,,,,,,
181,02_1,0.1920310461,0.349752455,0.8943361699,0.1901058226,,,,,,,,
181,02_2,0.2162710175,0.4430290065,0.9540650058,0.1187133064,,,,,,,,
181,10_1,0.2069455789,0.4092580465,0.9605062308,0.09531432331,,,,,,,,
181,10_2,0.24,0.4596737974,0.94224575,0.1464933751,,,,,,,,
181,14,0.2979157665,0.4801966598,0.9303100455,0.1540401646,,,,,,,,
182,01,0.6406222968,0.8755745668,0.7860184181,0.2323568337,,,,,,,,
182,03_2,0.5707138378,0.8540739261,0.76464348,0.2356316902,,,,,,,,
182,03_3,0.7202322093,1.038512501,0.7798978409,0.2369630409,,,,,,,,
182,03_4,0.9877016154,1.304062711,0.7526598,0.1998735289,,,,,,,,
182,03,0.8532176468,1.226635822,0.8087314941,0.2138584291,,,,,,,,
182,08,0.6765128293,1.086812244,0.776192381,0.2103123274,,,,,,,,
182,09,0.4958111649,0.781769405,0.8105656144,0.2073339578,,,,,,,,
182,14,0.221905115,0.6469469489,0.9480342743,0.1293601983,,,,,,,,
182,14_1,0.6451940152,1.094805534,0.8438891493,0.1820532688,,,,,,,,
182,14_2,0.427334561,0.6782685388,0.8284236024,0.2291009722,,,,,,,,
182,14_3,0.4124215181,0.678777636,0.8070245952,0.2214826247,,,,,,,,
182,14_4,0.5931311538,0.7344961322,0.7797705094,0.2515824914,,,,,,,,
182,14_5,0.5271265085,0.6091667998,0.8108457833,0.2306319173,,,,,,,,
184,02,0.1580856957,0.3291848032,0.9408121459,0.1403161499,,,,,,,,
184,07,0.1284167956,0.2350952654,0.9512688319,0.1175308068,,,,,,,,
184,08,0.1796049282,0.3730014238,0.9546883901,0.1224193194,,,,,,,,
184,09,0.1925894865,0.3886808376,0.946461906,0.1242068705,,,,,,,,
184,10,0.1242068705,0.3538745582,0.9390052609,0.128746025,,,,,,,,
184,11,0.1854883526,0.4160328384,0.948874879,0.134019467,,,,,,,,
185,02_1,0.3143671767,0.5996796725,0.9215088948,0.1577901985,,,,,,,,
185,02_2,0.2369491714,0.4230969837,0.9335859745,0.1410325257,,,,,,,,
185,03_1,0.2232124644,0.4602230377,0.9037028704,0.1782255622,,,,,,,,
185,03_2,0.2922816339,0.6212640563,0.9189067556,0.1577737517,,,,,,,,
185,08,0.2036225206,0.4760707177,0.9407425721,0.1417417324,,,,,,,,
185,10,0.2200511301,0.4360936923,0.939897273,0.1318275878,,,,,,,,
185,11,0.1788424336,0.3881986944,0.9368533172,0.1420390814,,,,,,,,
188,03,0.06781402732,0.1879842413,0.9773230924,0.09138887517,,,,,,,,
188,03_2,,,,,,,,,,,,
188,10,0.07309090909,0.1779291653,0.9834209286,0.06428122874,,,,,,,,
188,11,0.07585714286,0.2474764307,0.9900247872,0.05404378899,,,,,,,,
188,12,0.07774390244,0.1924186585,0.9952134848,0.03901919308,,,,,,,,
188,17,,,,,,,,,,,,
189,09,0.6986319892,0.8051722569,0.7940909305,0.222005873,,,,,,60,,
189,10,0.6752239615,0.6856839357,0.7740200382,0.2177411444,,,,,,60,,
189,11,0.672557525,0.8105270205,0.7961451157,0.220561483,,,,,,60,,
189,14,0.4962946333,0.5842662518,0.8133850165,0.228932937,,,,,,60,,
190,02,0.2364093851,0.4173992958,0.9368668571,0.1502186718,,,,,,50,,
190,03_1,0.2240362586,0.3659518877,0.9352431134,0.1480973015,,,,,,50,,
190,03_2,0.19317193,0.4167763129,0.9408652791,0.1360117082,,,,,,50,,
190,09(mp3),,,,,,,,,,50,,
190,13,0.283833078,0.4299248788,0.930111432,0.1365425945,,,,,,50,,
190,14,0.2168190464,0.4124562332,0.9197167063,0.1628344021,,,,,,50,,
191,10,0.1546939591,0.3631720451,0.9695776395,0.09329393875,,,,,,60,,
191,11,0.1320872081,0.4095778548,0.9752560977,0.08711401181,,,,,,60,,
191,14,0.1651988259,0.5065531935,0.9784530743,0.0777527569,,,,,,60,,
192,14,0.07863730878,0.2696218494,0.953293613,0.1306449829,,,,,,,,
193,07(1),,,,,,,,,,,,
193,07(2),,,,,,,,,,,,
193,07(3),,,,,,,,,,,,
193,07(4),,,,,,,,,,,,
193,07(5),,,,,,,,,,,,
193,09(1),,,,,,,,,,,,
193,09(2),,,,,,,,,,,,
193,10(1),,,,,,,,,,,,
193,10(2),,,,,,,,,,,,
193,10(3),,,,,,,,,,,,
193,10(4),,,,,,,,,,,,
193,10(5),,,,,,,,,,,,
193,10(6),,,,,,,,,,,,
193,10(7),,,,,,,,,,,,
193,14(1),,,,,,,,,,,,
193,14(2),,,,,,,,,,,,
193,14(3),,,,,,,,,,,,
193,14(4),,,,,,,,,,,,
193,14(5),,,,,,,,,,,,
193,15,,,,,,,,,,,,
193,17,,,,,,,,,,,,
194,02(1),0.1131168885,0.2360422536,0.9396825163,0.1361245197,,,,,,,,
194,02(2),0.1082968628,0.2186961188,0.9406845971,0.1401893161,,,,,,,,
194,07,0.09861310238,0.2137314531,0.9499636788,0.1305772478,,,,,,,,
194,09,0.1014499927,0.2313451131,0.9291839541,0.1549348306,,,,,,,,
194,11(1),0.04784351724,0.1343197145,0.9567106,0.1200727305,,,,,,,,
194,11(2),0.0997201519,0.2524194557,0.954063825,0.1160473579,,,,,,,,
194,11(3),0.083832152,0.2121268766,0.9380033466,0.1355200351,,,,,,,,
194,11(4),0.1019328398,0.251080674,0.9291985431,0.1536452826,,,,,,,,
194,14,0.08196932861,0.2179404631,0.9531596014,0.1271783253,,,,,,,,
194,17,0.09659009264,0.2023908041,0.9315167663,0.1443761919,,,,,,,,
195,02,0.1122147357,0.224428291,0.9316693381,0.1467999998,,,,,,,,
195,03(1),0.09490168712,0.1901104661,0.9646289388,0.1078274633,,,,,,,,
195,03(2),0.1045630725,0.1861693693,0.959373308,0.1217477038,,,,,,,,
195,07(1),0.0859950298,0.1867185358,0.960121802,0.1102422824,,,,,,,,
195,07(2),0.1049882846,0.2260807241,0.9589402214,0.1241003009,,,,,,,,
195,09,0.09478143558,0.1900143664,0.9665624801,0.1029282364,,,,,,,,
195,11,0.08119682189,0.1985727715,0.9722616146,0.1044679335,,,,,,,,
195,15(2),0.1036891496,0.2199192694,0.968635017,0.102190208,,,,,,,,
195,14,0.113353806,0.2691516353,0.9666630075,0.1053545162,,,,,,,,
195,17(1),0.095679,0.1935625191,0.9341047576,0.1494000176,,,,,,,,
196,06(1),,,,,,,,,,,,
196,07,,,,,,,,,,,,
196,13,,,,,,,,,,,,
196,14,,,,,,,,,,,,
196,16,,,,,,,,,,,,
196,18,,,,,,,,,,,,
196,18(1),,,,,,,,,,,,
196,18(2),,,,,,,,,,,,
196(mp3),06,,,,,,,,,,,,
197,01,0.2677530732,0.5976610763,0.9457395238,0.1519113174,,,,,,,,
197,01(1),0.1519536588,0.2653345142,0.9283546744,0.1327546894,,,,,,,,
197,05,0.09195479381,0.1986190095,0.9573195714,0.1124240921,,,,,,,,
197,05(1),0.1098820986,0.2618575735,0.9642307222,0.1088729633,,,,,,,,
197,10,0.09355488372,0.1818849702,0.9441233864,0.1434217094,,,,,,,,
197,10(1),0.085,0.1870470138,0.9856049535,0.06933897128,,,,,,,,
197,12,0.147172875,0.3051933055,0.980953,0.05923767405,,,,,,,,
197,13,0.07914128767,0.2189788779,0.9513607838,0.1392596654,,,,,,,,
197,13(1),0.147190098,0.3264767251,0.979434313,0.07634787069,,,,,,,,
197,14,0.1323487216,0.2490458494,0.977151457,0.09506258028,,,,,,,,
197,16,0.05903708163,0.1241570613,0.95702652,0.1175817933,,,,,,,,
197,16(1),0.1001694915,0.2064431506,0.9682117815,0.1187392777,,,,,,,,
197,18,0.10625,0.2097681091,0.9962536735,0.02622428571,,,,,,,,
197,18(1),0.1231319828,0.2421988164,0.9754379492,0.09126516288,,,,,,,,
197,18(2),0.1043399038,0.2246408833,0.971295419,0.09998905301,,,,,,,,
197,18(3),0.1755000366,0.3171374104,0.9503149518,0.116984072,,,,,,,,
197,18(4),0.14840898,0.3730332268,0.9476978614,0.1323680337,,,,,,,,
198,18,0.1210224294,0.2542015941,0.9382054438,0.1506721044,,,,,,,,
198 ,13,0.07788168372,0.1908207338,0.9759976991,0.08766434332,,,,,,,,
199,01,0.109299541,0.2219341543,0.9623099677,0.09586904021,,,,,,,,
199,01(1),,,,,,,,,,,,
199,06,,,,,,,,,,,,
199,07,,,,,,,,,,,,
199,13,,,,,,,,,,,,
199,13(1),,,,,,,,,,,,
199,13(2),,,,,,,,,,,,
199,13(3),,,,,,,,,,,,
199,14,,,,,,,,,,,,
199,16,0.1237295174,0.2702631248,0.9642738923,0.1015550678,,,,,,,,
199,16(1),,,,,,,,,,,,
199,18,0.05940368085,0.13230814,0.9873799375,0.05474642117,,,,,,,,
199,18(1),,,,,,,,,,,,
199,18(2),,,,,,,,,,,,
199,18(3),,,,,,,,,,,,
199,18(4),,,,,,,,,,,,
200,03,0.10089825,0.1967756683,0.9354785072,0.1576032862,,,,,,,,
200,05,0.1146311712,0.2051595728,0.9343222829,0.1531072804,,,,,,,,
200,06,0.08724145172,0.1537250197,0.9194868007,0.1653526865,,,,,,,,
200,07,0.1263835698,0.2337832857,0.9343460806,0.1502748914,,,,,,,,
200,11,0.100704869,0.1801610729,0.9436762235,0.1469690941,,,,,,,,
200,14,0.1093313099,0.22882196,0.9492098881,0.1298888788,,,,,,,,
200,14(1),0.09792969149,0.1802644027,0.9489668413,0.1263935559,,,,,,,,
200,16,0.1189754462,0.2241327702,0.9616203359,0.1152511785,,,,,,,,
200,16(1),0.105,0.1940979134,0.9710325185,0.09147679096,,,,,,,,
200,18,0.1265606324,0.2298529377,0.9269955692,0.1492450963,,,,,,,,
200,18(1),0.1320148659,0.197962274,0.92962565,0.1590624113,,,,,,,,
200,18(2),0.105981065,0.2039780078,0.9492266269,0.1301857361,,,,,,,,
200,20,0.1364308534,0.2348483561,0.9585986198,0.1185228654,,,,,,,,
201,9,0.07690446835,0.1849729399,0.9008231125,0.1685589221,76,47,89,17,,55,,
201,17,1.195095024,1.131337495,0.7294448372,0.2400679921,,,,,,55,too short,
201,14,0.09403416964,0.2842681952,0.9287884243,0.1498837253,97,241,57,18,,55,,
201,10,0.08270515904,0.2692509967,0.9530652308,0.1279664519,99,299,56,23,,55,,
203,10,0.07536587805,0.1711738635,0.957560619,0.1283279102,89,49,82,20,,55,,
203,9,0.1189348298,0.2064155112,0.9637233729,0.1127717123,90,173,58,24,,55,,
203,6,0.1566114706,0.2543287158,0.9714867915,0.09682735921,98,301,55,17,,55,,
203,11,0.1054924839,0.2108013911,0.9525443723,0.1262611567,95,110,76,19,,55,,
203,16,0.08133333333,0.1778993587,0.9726642826,0.08874047899,84,55,78,23,,55,,
203,1,0.1015229302,0.179722903,0.9634786782,0.1316346477,99,116,65,16,,55,,
203,17,0.1327854792,0.2953170899,0.9641000204,0.1092517894,90,53,81,28,,55,,
203,10,0.1127856009,0.2071408634,0.965507308,0.1117301659,100,234,59,25,,55,,
203,10,0.06785352475,0.1447926587,0.9719554118,0.1071205438,70,127,64,21,,55,,
203,10,0.06437512766,0.1496542075,0.9523176875,0.1290316747,83,53,87,26,,55,,
205,14,0.3193496676,0.5735964142,0.9152974831,0.1610408884,99,241,51,17,,50,,
205,2,0.3381345579,0.4970379141,0.9212110118,0.1539793252,92,255,54,20,,50,,
205,10,0.3263559822,0.5341067097,0.9370038059,0.145177348,77,101,68,10,,50,,
207,2,0.1395355786,0.3012740986,0.9440521733,0.1327812501,95,204,63,22,,55,,
207,2,0.1643156096,0.1643156096,0.9439878095,0.1325930989,97,246,59,18,,55,,
207,15,0.1544798773,0.2984862465,0.9400380439,0.1315566821,92,243,63,12,,55,,
207,7,0.1108541986,0.2536481808,0.9467976655,0.1176079565,87,196,58,18,,55,,
207,7,0.1310976115,0.3012954245,0.9525851832,0.119496403,100,197,60,18,,55,,
207,9,0.1457698531,0.3113272017,0.9327165203,0.1561190008,95,195,58,17,,55,,
207,15,0.1523857792,0.2842818833,0.9391014025,0.1441832445,68,156,64,22,,55,,
207,10,0.1444790833,0.3488022156,0.9645345544,0.1109371728,78,129,73,24,,55,,
207,17,0.1279419438,0.298356643,0.961334984,0.1145933973,100,207,63,14,,55,,
207,10,0.14845965,0.3491091268,0.9457673478,0.1420176375,82,133,70,25,,55,,
207,14,0.1556827158,0.3508909238,0.943088043,0.1340903539,99,226,62,17,,55,,
208,3,0.08935443915,0.2279187763,0.8956743579,0.1836072147,96,50,80,28,,55,,
208,9,0.08846589735,0.1938463233,0.9587575215,0.1123399855,66,57,75,21,,55,,
208,7,0.08761836426,0.1826739114,0.9482653801,0.1359167312,92,56,75,10,,55,,
208,17,0.1139644628,0.2372414948,0.9446322381,0.1352005518,,,,,,55,too short,
208,14,0.05335897,0.1256073399,0.9264130199,0.1529362315,88,141,70,17,,55,,
208,15,0.1122903733,0.2631763069,0.9023904248,0.1735255115,94,72,83,25,,55,,
208,2,0.09697171139,0.2101841906,0.9483027222,0.132009429,70,352,78,27,,55,,
208,11,0.09025013843,0.2004274656,0.9379688619,0.136090614,84,166,75,23,,55,,
208,9,0.08846456954,0.1938468548,0.9590879835,0.1118479973,66,57,75,21,,55,,
208,2,0.1538848062,0.2962680888,0.930878,0.1500878119,83,44,86,21,,55,,
209,9,0.1216995556,0.2360085976,0.932566015,0.1522861173,99,203,56,18,,,k c im,
209,3,0.12775825,0.6037111435,0.9507669447,0.124308494,87,161,63,14,,,k c im,
209,14,0.08555721901,0.1765510927,0.9646033251,0.1132554415,99,260,50,14,,,k c im,
209,21,0.09326369163,0.1597372316,0.9438475614,0.1363998567,98,210,58,17,,,k c im,
209,17,0.08852978694,0.1548808824,0.9384126884,0.1506375831,96,43,79,24,,,k c im,
209,02,0.0781033,0.1475019238,0.9139387802,0.1752057217,89,66,70,15,,,k c im,
209,10,,,,,86,56,79,23,,,k c im,
209,09,0.1083256369,0.1986582943,0.9633319889,0.1143448963,99,298,59,30,,,k c im,
209,10,,,,,48,39,85,12,,,k c im,
209,11,0.1107042254,0.2214776606,0.9552212361,0.122858367,89,99,74,19,,,k c im,
209,17,0.08474311538,0.1435040761,0.9025905094,0.1611569075,99,277,61,22,,,k c im,
60,3,0.2693384259,0.5556152283,0.925966319,0.1499577093,89,98,67,15,,65,,
60,3,0.2787106138,0.4980696615,0.9377380616,0.1527980251,65,123,67,16,,65,,
68,1,0.122818226,0.2290857292,0.9659840239,0.1040432351,81,296,46,19,,65,,
68,1,0.09681732248,0.2063114232,0.9657888864,0.1106933712,56,150,56,15,,65,,
68,2,0.1212942844,0.2345581421,0.9695353562,0.099733668,97,184,57,28,,65,,
68,2,0.1059158327,0.2036469166,0.973178627,0.1025629212,97,240,59,20,,65,,
68,3,0.1237398876,0.2417193159,0.9618850431,0.1166928066,99,304,50,22,,65,,
68,3,0.1263020342,0.29096006,0.959397966,0.1226075092,98,201,55,21,,65,,
68,3,0.1258313626,0.295765874,0.9627955246,0.1143110519,85,145,71,18,,65,,
68,5,0.1254206169,0.2635188942,0.946282542,0.1359840388,91,47,79,19,,65,,
68,5,0.1299653543,0.2506621364,0.9769725284,0.08840463509,93,112,67,16,,65,,
68,5,0.1107759722,0.2265630019,0.9553458894,0.1208476548,85,68,79,15,,65,,
68,6,0.9708076589,0.3426586713,0.9708076589,0.09687006285,97,166,60,19,,65,,
68,6,0.112635341,0.2597582481,0.9677541844,0.1061391428,64,193,55,8,,65,,
68,6,0.109366928,0.2424006569,0.9769650438,0.09095401266,91,143,59,15,,65,,
68,7,0.1360830924,0.273041353,0.966680818,0.1007065785,71,143,56,18,,65,,
68,7,0.1479751348,0.2952133903,0.9521271991,0.1271211946,99,305,51,19,,65,,
68,7,0.09200864583,0.2125676534,0.9688652435,0.1033104848,91,172,53,14,,65,,
68,17,0.1191304936,0.2496021771,0.9637639236,0.1185984638,98,287,47,18,,65,,
68,17,0.1336433761,0.2851676542,0.9697689589,0.1017577145,90,104,57,20,,65,,
68,17,0.1301594652,0.2949968066,0.09428277909,0.09428277909,84,55,78,14,,65,,
70,1,0.1398462527,0.3053459895,0.9758203947,0.0900734352,85,163,65,14,,65,,
70,1,0.1161700656,0.284143434,0.9799102916,0.07823985246,99,191,52,15,,65,,
70,1,0.1604650564,0.3108390252,0.9896525355,0.05741839522,99,214,56,18,,65,,
70,2,0.1043347054,0.2278828203,0.9782750744,0.09097691976,100,335,50,22,,65,,
70,2,0.1589506742,0.2976014403,0.973655653,0.09214337572,100,221,56,26,,65,,
70,2,0.1272874385,0.2739638618,0.9718780053,0.1003828374,99,228,49,18,,65,,
70,3,0.1265197302,0.2796994279,0.9627729684,0.107798082,99,325,44,18,,65,,
70,3,0.1297227577,0.2810765689,0.9723419512,0.08755487658,75,235,50,20,,65,,
70,3,0.1562021655,0.3090435031,0.9664283665,0.09939941454,98,321,42,18,,65,,
75,1,0.143243297,0.3071505795,0.9566173132,0.1245270488,100,631,43,25,,65,,
75,2,0.1419499467,0.2978661352,0.9585677902,0.119144874,100,666,50,28,,65,,
75,3,0.1734589774,0.344442129,0.9499817011,0.1260319532,100,520,49,23,,65,,
75,5,0.1583151667,0.3111491735,0.9503166809,0.1304642006,100,667,42,24,,65,,
75,16,0.1452436478,0.2851804537,0.9506846506,0.1299517219,100,701,40,20,,65,,
75,6,0.1265785201,0.2709465705,0.9665510716,0.1097018674,98,762,41,19,,65,,
75,7,0.131112858,0.2745383476,0.9523151243,0.1249203556,94,681,43,20,,65,,
75,17,0.1695204577,0.3395622078,0.9563886025,0.1190248325,100,642,40,24,,65,,
75,9,0.1385281473,0.3022383903,0.9559587673,0.1248811502,100,578,43,22,,65,,
76,1,0.1615556895,0.3397399518,0.9425009637,0.1347957593,93,79,80,19,,65,,
76,1,0.2041721369,0.425490915,0.941158247,0.1385276299,99,341,54,25,,65,,
77,1,0.09194134348,0.2193283196,0.9287324632,0.153249063,56,165,55,24,,60,,
77,1,0.09159527273,0.2191309676,0.9280139138,0.1567403869,91,82,79,9,,60,,
77,1,0.09543136,0.1673245779,0.9268581984,0.1478998968,91,117,68,24,,60,,
77,1,0.09093303937,0.1638923593,0.92381975,0.1673245779,91,82,79,9,,60,,
77,1,0.08605967677,0.2169772151,0.93556515,0.1390223721,56,165,55,24,,60,,
77,1,0.08668405051,0.2170790318,0.93612476,0.1382570607,91,117,68,24,,60,,
77,2,0.1189118333,0.2633840966,0.9107265468,0.1717335997,86,107,73,36,,60,,
77,2,0.1038799766,0.1935453827,0.9141215756,0.1729495896,90,129,67,23,,60,,
77,2,0.1093623011,0.2508680249,0.9187361864,0.1550203453,82,100,68,21,,60,,
77,3,0.116769577,0.2741692957,0.9344843126,0.1452700038,91,469,51,27,,60,,
77,5,0.1272125514,0.3125109308,0.9474421168,0.1343301455,100,506,50,20,,60,,
77,16,0.1191927359,0.2774720437,0.9272429848,0.1522945269,99,541,48,26,,60,,
77,6,0.1100881263,0.2801813133,0.9503633851,0.1263622226,100,502,46,23,,60,,
77,7,0.1327427994,0.3139049206,0.930355287,0.1528494335,100,478,52,26,,60,,
80,1,0.1100404627,0.2389236594,0.9716331673,0.08559741497,61,141,68,25,,70,,
80,1,0.1683727218,0.3422827802,0.947313194,0.1303548094,98,267,55,28,,70,,
80,1,0.1026518202,0.2464482413,0.9695263774,0.09734106411,99,331,63,25,,70,,
80,2,0.08195295066,0.2022509833,0.9724574426,0.08954248205,97,244,60,24,,70,,
80,2,0.07172531718,0.1630369751,0.9806572105,0.07244231595,100,410,53,33,,70,,
80,2,0.09466203271,0.2243573893,0.9626776923,0.1046964699,97,320,56,21,,70,,
80,3,0.1886850924,0.4353876132,0.9603812865,0.1126793209,98,210,56,21,,70,,
80,3,0.3002653954,0.6656386038,0.9608959605,0.1117591134,100,597,45,25,,70,,
80,5,0.2411553591,0.5040766401,0.9626338646,0.1063286082,100,577,43,25,,70,,
80,5,0.2558672581,0.5172792432,0.980019609,0.08518700007,75,171,57,26,,70,,
80,5,0.273241469,0.6048626762,0.959603068,0.1144295794,100,438,46,29,,70,,
80,16,0.1127705678,0.3086105728,0.9910957637,0.05479900382,99,238,53,20,,70,,
80,16,0.0998697006,0.2427625329,0.97958775,0.07987386423,72,164,59,33,,70,,
80,16,0.131091547,0.3114368884,0.9698295132,0.09550478765,100,580,46,27,,70,,
80,6,0.1901421925,0.3821969728,0.9686594774,0.1101219187,99,265,55,16,,70,,
80,6,0.189122446,0.3789026292,0.964758215,0.1076712732,80,210,55,17,,70,,
80,6,0.08326487131,0.2353920274,0.9699444147,0.1046435349,100,450,51,19,,70,,
80,7,0.1074444451,0.2660815413,0.9769549939,0.08228134301,74,195,61,18,,70,,
80,7,0.07922567839,0.2181637445,0.98495344,0.07356431471,99,332,55,24,,70,,
80,7,0.121134191,0.2600251101,0.9270340175,0.1549995433,80,155,61,15,,70,,
80,17,0.2240564161,0.7746807793,0.9679256594,0.1000575275,98,370,53,20,,70,,
80,17,0.2240564161,0.7746807793,0.9679256594,0.1000575275,62,176,69,23,,70,,
80,17,0.07086172472,0.2016470611,0.980107095,0.07660687883,98,197,58,21,,70,,
80,9,0.1485916881,0.2951364328,0.9489219772,0.1365332915,99,224,60,20,,70,,
80,9,0.1986589614,0.3778178286,0.9812194952,0.07548051103,99,222,62,35,,70,,
80,9,0.192558011,0.4262708364,0.9622786771,0.1142035496,100,607,41,29,,70,,
82,10,0.3743433543,0.5324010379,0.8370847386,0.2084669521,,,,,,,,
91,1,0.2590164668,0.2590164668,0.9280547585,0.1520619254,80,312,54,22,,60,,
91,2,0.2899468718,0.5614694008,0.9111878643,0.1637703673,85,237,59,22,,60,,
91,3,0.2531868815,0.4793677083,0.9017396401,0.1815085581,54,360,50,17,,60,,
91,5,0.3094052372,0.5491932759,0.902541331,0.1715860766,99,345,53,21,,60,,
91,6,0.2979698327,0.5519607129,0.9144374884,0.161240724,70,218,64,17,,60,,
91,7,0.2975351349,0.5548603893,0.8818550764,0.1878521618,99,219,57,10,,60,,
91,17,0.2442956002,0.4643927093,0.8859902051,0.1837946504,98,194,63,21,,60,,
92,1,0.1336113392,0.2987949987,0.9324839779,0.147207418,98,300,50,23,,65,,
92,2,0.1422303892,0.3249089963,0.950316936,0.1259628827,100,492,53,26,,65,,
92,3,0.1625241169,0.4113049473,0.930068566,0.1494629583,99,538,51,24,,65,,
92,5,0.1624862692,0.4113106838,0.9297073078,0.1495790653,99,538,51,24,,65,,
92,16,0.1535312479,0.324241009,0.9481224851,0.1232210347,96,217,60,24,,65,,
92,7,0.1521405873,0.3677029124,0.9556659782,0.1211287488,99,210,60,18,,65,,
92,17,0.1520674206,0.3677229053,0.955488301,0.1210495637,99,210,60,18,,65,,
92,2,0.1420893936,0.3249561131,0.1273913923,0.1273913923,100,492,53,26,,65,,
92,2,0.1421341108,0.3249441542,0.9485185852,0.1284207235,100,492,53,26,,65,,
95,3,1.771990407,1.7387647,0.6698608071,0.2515588506,,,,,,,,
95,5,1.658592937,1.844102925,0.6995351315,0.2476476335,,,,,,,,
95,12,2.511174389,2.234635805,0.6622433515,0.251575688,,,,,,,,
95,14,1.918411591,1.963022525,0.6671072079,0.2478264131,,,,,,,,
95,18,1.64784311,1.576712551,0.6609210313,0.2348604649,,,,,,,,
99,17,0.27,,1,0,92,103,60,10,,60,,
99,17,2.7447108,4.948608838,0.8071296667,0.2995260266,75,57,79,18,,60,,
99,17,0.3583505,0.5560414167,1,0,75,40,75,23,,60,,
99,8,1.160704776,0.721739944,0.7871071,0.2501439614,77,182,57,23,,60,,
99,17,0.2673870516,0.4352163723,0.9738930981,0.0924147629,,,,,,60,too short,